
dccn-l029.dccn.nl: 
                                                                                  Req'd    Req'd       Elap
Job ID                  Username    Queue    Jobname          SessID  NDS   TSK   Memory   Time    S   Time
10076313.dccn-l029.dcc  roboos      matlab   test_bug840       21969   --       1    2gb  00:10:00 C       --    dccn-c006
10076314.dccn-l029.dcc  roboos      matlab   test_bug367       22044   --       1    2gb  00:10:00 C       --    dccn-c006
10076315.dccn-l029.dcc  roboos      matlab   test_bug963       22109   --       1    2gb  00:10:00 C       --    dccn-c006
10076316.dccn-l029.dcc  roboos      matlab   test_bug946       22179   --       1    2gb  00:10:00 C       --    dccn-c006
10076317.dccn-l029.dcc  roboos      matlab   test_bug2100      22247   --       1    2gb  00:10:00 C       --    dccn-c006
10076318.dccn-l029.dcc  roboos      matlab   test_bug686       22328   --       1    2gb  00:30:00 C       --    dccn-c006
10076319.dccn-l029.dcc  roboos      matlab   test_tutorial_co  22393   --       1    2gb  00:10:00 C       --    dccn-c006
10076320.dccn-l029.dcc  roboos      matlab   test_bug2061      22463   --       1    2gb  00:10:00 C       --    dccn-c006
10076321.dccn-l029.dcc  roboos      matlab   test_bug1315      22541   --       1    2gb  00:10:00 C       --    dccn-c006
10076322.dccn-l029.dcc  roboos      matlab   test_bug1153      22609   --       1    2gb  00:10:00 C       --    dccn-c006
10076323.dccn-l029.dcc  roboos      matlab   test_bug2027      22677   --       1    2gb  00:10:00 C       --    dccn-c006
10076324.dccn-l029.dcc  roboos      matlab   test_bug1911      22754   --       1    2gb  00:10:00 C       --    dccn-c006
10076325.dccn-l029.dcc  roboos      matlab   test_ft_prepare_  22826   --       1   12gb  03:00:00 C       --    dccn-c006
10076326.dccn-l029.dcc  roboos      matlab   test_tutorial_pl  22891   --       1    3gb  00:15:00 C       --    dccn-c006
10076327.dccn-l029.dcc  roboos      matlab   test_fairsurface  22963   --       1    2gb  00:10:00 C       --    dccn-c006
10076328.dccn-l029.dcc  roboos      matlab   test_bug1651      23031   --       1    2gb  00:10:00 C       --    dccn-c006
10076329.dccn-l029.dcc  roboos      matlab   test_headmodel_s  23109   --       1    2gb  00:10:00 C       --    dccn-c006
10076330.dccn-l029.dcc  roboos      matlab   test_bug1391      23180   --       1    2gb  00:10:00 C       --    dccn-c006
10076331.dccn-l029.dcc  roboos      matlab   test_ft_getopt    23247   --       1    2gb  00:10:00 C       --    dccn-c006
10076332.dccn-l029.dcc  roboos      matlab   test_bug2086      23317   --       1    2gb  00:10:00 C       --    dccn-c006
10076333.dccn-l029.dcc  roboos      matlab   test_bug1357      23389   --       1    2gb  00:10:00 C       --    dccn-c006
10076334.dccn-l029.dcc  roboos      matlab   test_ft_progress  23457   --       1    2gb  00:10:00 C       --    dccn-c006
10076335.dccn-l029.dcc  roboos      matlab   test_tutorial_mu  23535   --       1    2gb  00:10:00 C       --    dccn-c006
10076336.dccn-l029.dcc  roboos      matlab   test_bug2069      23606   --       1    2gb  00:10:00 C       --    dccn-c006
10076337.dccn-l029.dcc  roboos      matlab   test_ft_read_hea  23674   --       1    2gb  00:10:00 C       --    dccn-c006
10076338.dccn-l029.dcc  roboos      matlab   test_tutorial_ti  23745   --       1    2gb  00:10:00 C       --    dccn-c006
10076339.dccn-l029.dcc  roboos      matlab   test_bug670       23816   --       1    2gb  00:10:00 C       --    dccn-c006
10076340.dccn-l029.dcc  roboos      matlab   test_bug538       23883   --       1    2gb  00:10:00 C       --    dccn-c006
10076341.dccn-l029.dcc  roboos      matlab   test_triangulate  23961   --       1    2gb  00:10:00 C       --    dccn-c006
10076342.dccn-l029.dcc  roboos      matlab   test_ft_topoplot  24032   --       1    2gb  00:10:00 C       --    dccn-c006
10076343.dccn-l029.dcc  roboos      matlab   test_bug2342      24096   --       1    2gb  00:10:00 C       --    dccn-c006
10076344.dccn-l029.dcc  roboos      matlab   test_bug2354      24168   --       1    2gb  00:10:00 C       --    dccn-c006
10076345.dccn-l029.dcc  roboos      matlab   test_bug2355      24245   --       1    2gb  00:10:00 C       --    dccn-c006
10076346.dccn-l029.dcc  roboos      matlab   test_bug2363      24313   --       1    2gb  00:10:00 C       --    dccn-c006
10076347.dccn-l029.dcc  roboos      matlab   test_bug2359      24383   --       1    2gb  00:10:00 C       --    dccn-c006
10076348.dccn-l029.dcc  roboos      matlab   test_bug2370      63919   --       1    2gb  00:10:00 C       --    dccn-c021
10076349.dccn-l029.dcc  roboos      matlab   test_bug2376      63945   --       1    2gb  00:10:00 C       --    dccn-c021
10076350.dccn-l029.dcc  roboos      matlab   test_bug2377      63979   --       1    2gb  00:10:00 C       --    dccn-c021
10076351.dccn-l029.dcc  roboos      matlab   test_bug2265      64038   --       1    2gb  00:10:00 C       --    dccn-c021
10076352.dccn-l029.dcc  roboos      matlab   test_bug2375      64109   --       1    2gb  00:10:00 C       --    dccn-c021
10076353.dccn-l029.dcc  roboos      matlab   test_bug2381      64346   --       1    4gb  00:10:00 C       --    dccn-c021
10076354.dccn-l029.dcc  roboos      matlab   test_bug2378      64375   --       1    1gb  00:10:00 C       --    dccn-c021
10076355.dccn-l029.dcc  roboos      matlab   test_bug2377b     64413   --       1    2gb  00:10:00 C       --    dccn-c021
10076356.dccn-l029.dcc  roboos      matlab   test_bug2385      64458   --       1   16gb  16:00:00 C       --    dccn-c021
10076357.dccn-l029.dcc  roboos      matlab   test_tutorial_sp  64584   --       1    3gb  00:10:00 C       --    dccn-c021
10076358.dccn-l029.dcc  roboos      matlab   test_tutorial_be  64617   --       1   10gb  02:30:00 C       --    dccn-c021
10076359.dccn-l029.dcc  roboos      matlab   test_bug2232      64675   --       1    1gb  00:10:00 C       --    dccn-c021
10076360.dccn-l029.dcc  roboos      matlab   test_channelconn  64843   --       1    1gb  00:10:00 C       --    dccn-c021
10076361.dccn-l029.dcc  roboos      matlab   test_bug2394      64872   --       1    1gb  00:10:00 C       --    dccn-c021
10076362.dccn-l029.dcc  roboos      matlab   test_bug2338      64906   --       1    2gb  00:20:00 C       --    dccn-c021
10076363.dccn-l029.dcc  roboos      matlab   test_bug2005      64996   --       1   16gb  16:00:00 C       --    dccn-c021
10076364.dccn-l029.dcc  roboos      matlab   test_bug2235      65129   --       1    1gb  00:10:00 C       --    dccn-c021
10076365.dccn-l029.dcc  roboos      matlab   test_tutorial_co  65158   --       1   16gb  16:00:00 C       --    dccn-c021
10076366.dccn-l029.dcc  roboos      matlab   test_bug2399      65192   --       1    2gb  00:10:00 C       --    dccn-c021
10076367.dccn-l029.dcc  roboos      matlab   test_bug2401      65243   --       1    2gb  00:10:00 C       --    dccn-c021
10076368.dccn-l029.dcc  roboos      matlab   test_bug1902      65375   --       1    3gb  02:00:00 C       --    dccn-c021
10076369.dccn-l029.dcc  roboos      matlab   test_bug2404      65424   --       1    2gb  00:10:00 C       --    dccn-c021
10076370.dccn-l029.dcc  roboos      matlab   test_bug2396        902   --       1    2gb  00:10:00 C       --    dccn-c021
10076371.dccn-l029.dcc  roboos      matlab   test_bug2397        930   --       1    2gb  00:10:00 C       --    dccn-c021
10076372.dccn-l029.dcc  roboos      matlab   test_bug2418        962   --       1    2gb  00:10:00 C       --    dccn-c021
10076373.dccn-l029.dcc  roboos      matlab   test_bug2332       1024   --       1    2gb  00:10:00 C       --    dccn-c021
10076374.dccn-l029.dcc  roboos      matlab   test_bug2336       1303   --       1    4gb  00:30:00 C       --    dccn-c021
10076375.dccn-l029.dcc  roboos      matlab   test_ft_read_mri  48762   --       1    2gb  00:10:00 C       --    dccn-c007
10076376.dccn-l029.dcc  roboos      matlab   test_tutorial_ee  48787   --       1    2gb  00:45:00 C       --    dccn-c007
10076377.dccn-l029.dcc  roboos      matlab   test_bug1567      48841   --       1    1gb  00:10:00 C       --    dccn-c007
10076378.dccn-l029.dcc  roboos      matlab   test_bug2419      48911   --       1    1gb  00:10:00 C       --    dccn-c007
10076379.dccn-l029.dcc  roboos      matlab   test_bug2444      48998   --       1    1gb  00:10:00 C       --    dccn-c007
10076380.dccn-l029.dcc  roboos      matlab   test_bug2450      49061   --       1    1gb  00:10:00 C       --    dccn-c007
10076381.dccn-l029.dcc  roboos      matlab   test_bug2443      49127   --       1   16gb  16:00:00 C       --    dccn-c007
10076382.dccn-l029.dcc  roboos      matlab   test_readcompres  49203   --       1    4gb  00:10:00 C       --    dccn-c007
10076383.dccn-l029.dcc  roboos      matlab   test_example_meg  49271   --       1    1gb  00:10:00 C       --    dccn-c007
10076384.dccn-l029.dcc  roboos      matlab   test_tutorial_MN  49342   --       1    4gb  00:30:00 C       --    dccn-c007
10076385.dccn-l029.dcc  roboos      matlab   test_bug2225      49412   --       1   16gb  16:00:00 C       --    dccn-c007
10076386.dccn-l029.dcc  roboos      matlab   test_example_inc  49480   --       1    1gb  00:10:00 C       --    dccn-c007
10076387.dccn-l029.dcc  roboos      matlab   test_example_sim  49555   --       1    1gb  00:10:00 C       --    dccn-c007
10076388.dccn-l029.dcc  roboos      matlab   test_example_sim  49625   --       1    1gb  00:10:00 C       --    dccn-c007
10076389.dccn-l029.dcc  roboos      matlab   test_bug1667      49696   --       1   16gb  16:00:00 C       --    dccn-c007
10076390.dccn-l029.dcc  roboos      matlab   test_bug1995      49764   --       1   16gb  16:00:00 C       --    dccn-c007
10076391.dccn-l029.dcc  roboos      matlab   test_bug2071      49839   --       1   16gb  16:00:00 C       --    dccn-c007
10076392.dccn-l029.dcc  roboos      matlab   test_bug2440      49910   --       1    1gb  00:10:00 C       --    dccn-c007
10076393.dccn-l029.dcc  roboos      matlab   test_bug2462      49977   --       1    2gb  00:10:00 C       --    dccn-c007
10076394.dccn-l029.dcc  roboos      matlab   test_bug2469      50052   --       1    1gb  00:10:00 C       --    dccn-c007
10076395.dccn-l029.dcc  roboos      matlab   test_bug2468      20257   --       1    1gb  00:10:00 C       --    dccn-c025
10076396.dccn-l029.dcc  roboos      matlab   test_bug2464      20281   --       1    1gb  00:10:00 C       --    dccn-c025
10076397.dccn-l029.dcc  roboos      matlab   test_bug2471      15909   --       1    2gb  00:10:00 C       --    dccn-c026
10076398.dccn-l029.dcc  roboos      matlab   test_bug2474      15933   --       1    1gb  00:10:00 C       --    dccn-c026
10076399.dccn-l029.dcc  roboos      matlab   test_benchmark_f  44759   --       1    1gb  00:10:00 C       --    dccn-c027
10076400.dccn-l029.dcc  roboos      matlab   test_benchmark_f  44782   --       1    1gb  00:10:00 C       --    dccn-c027
10076401.dccn-l029.dcc  roboos      matlab   test_benchmark_f  44838   --       1    1gb  00:10:00 C       --    dccn-c027
10076402.dccn-l029.dcc  roboos      matlab   test_benchmark_f  44931   --       1    1gb  00:10:00 C       --    dccn-c027
10076403.dccn-l029.dcc  roboos      matlab   test_benchmark_f  44981   --       1    1gb  00:10:00 C       --    dccn-c027
10076404.dccn-l029.dcc  roboos      matlab   test_benchmark_f  45097   --       1    1gb  00:10:00 C       --    dccn-c027
10076405.dccn-l029.dcc  roboos      matlab   test_benchmark_f  45139   --       1    1gb  00:10:00 C       --    dccn-c027
10076406.dccn-l029.dcc  roboos      matlab   test_benchmark_f  45193   --       1    1gb  00:10:00 C       --    dccn-c027
10076407.dccn-l029.dcc  roboos      matlab   test_benchmark_f  45289   --       1    1gb  00:10:00 C       --    dccn-c027
10076408.dccn-l029.dcc  roboos      matlab   test_benchmark_f  45337   --       1    1gb  00:10:00 C       --    dccn-c027
10076409.dccn-l029.dcc  roboos      matlab   test_benchmark_f  45452   --       1    1gb  00:10:00 C       --    dccn-c027
10076410.dccn-l029.dcc  roboos      matlab   test_benchmark_f  45494   --       1    1gb  00:10:00 C       --    dccn-c027
10076411.dccn-l029.dcc  roboos      matlab   test_old_besa2fi  45549   --       1    1gb  00:10:00 C       --    dccn-c027
10076412.dccn-l029.dcc  roboos      matlab   test_old_specest  29356   --       1    1gb  00:10:00 C       --    dccn-c028
10076413.dccn-l029.dcc  roboos      matlab   test_old_buffer_  29740   --       1    1gb  00:10:00 C       --    dccn-c028
10076414.dccn-l029.dcc  roboos      matlab   test_old_preproc  30092   --       1    1gb  00:10:00 C       --    dccn-c028
10076415.dccn-l029.dcc  roboos      matlab   test_old_connect  30561   --       1    1gb  00:10:00 C       --    dccn-c028
10076416.dccn-l029.dcc  roboos      matlab   test_old_ft_sing  50525   --       1    1gb  00:10:00 C       --    dccn-c007
10076417.dccn-l029.dcc  roboos      matlab   test_old_ft_writ   6004   --       1    1gb  00:10:00 C       --    dccn-c021
10076418.dccn-l029.dcc  roboos      matlab   test_old_ft_topo   6029   --       1    1gb  00:10:00 C       --    dccn-c021
10076419.dccn-l029.dcc  roboos      matlab   test_old_ft_freq   6062   --       1    1gb  00:10:00 C       --    dccn-c021
10076420.dccn-l029.dcc  roboos      matlab   test_old_halfspa   6116   --       1    1gb  00:10:00 C       --    dccn-c021
10076421.dccn-l029.dcc  roboos      matlab   test_old_sources   6286   --       1    1gb  00:10:00 C       --    dccn-c021
10076422.dccn-l029.dcc  roboos      matlab   test_old_ft_sing   6318   --       1    1gb  00:10:00 C       --    dccn-c021
10076423.dccn-l029.dcc  roboos      matlab   test_old_connect   6359   --       1    1gb  00:10:00 C       --    dccn-c021
10076424.dccn-l029.dcc  roboos      matlab   test_old_ft_sour   6402   --       1    1gb  00:10:00 C       --    dccn-c021
10076425.dccn-l029.dcc  roboos      matlab   test_old_filteri   6535   --       1    1gb  00:10:00 C       --    dccn-c021
10076426.dccn-l029.dcc  roboos      matlab   test_old_trialde   6581   --       1    1gb  00:10:00 C       --    dccn-c021
10076427.dccn-l029.dcc  roboos      matlab   test_old_source2   6678   --       1    1gb  00:10:00 C       --    dccn-c021
10076428.dccn-l029.dcc  roboos      matlab   test_old_fixsour   6726   --       1    1gb  00:10:00 C       --    dccn-c021
10076429.dccn-l029.dcc  roboos      matlab   test_old_ft_mult   6853   --       1    1gb  00:10:00 C       --    dccn-c021
10076430.dccn-l029.dcc  roboos      matlab   test_old_spm8      6891   --       1    1gb  00:10:00 C       --    dccn-c021
10076431.dccn-l029.dcc  roboos      matlab   test_old_appendd   6937   --       1    1gb  00:10:00 C       --    dccn-c021
10076432.dccn-l029.dcc  roboos      matlab   test_old_fixcsd    7033   --       1    1gb  00:10:00 C       --    dccn-c021
10076433.dccn-l029.dcc  roboos      matlab   test_bug2482       7079   --       1    2gb  00:10:00 C       --    dccn-c021
10076434.dccn-l029.dcc  roboos      matlab   test_bug2221       8356   --       1    1gb  00:15:00 C       --    dccn-c020
10076435.dccn-l029.dcc  roboos      matlab   test_bug2460       7126   --       1    1gb  00:10:00 C       --    dccn-c021
10076436.dccn-l029.dcc  roboos      matlab   test_bug2502       7246   --       1    1gb  00:10:00 C       --    dccn-c021
10076437.dccn-l029.dcc  roboos      matlab   test_bug2485       7292   --       1    1gb  00:10:00 C       --    dccn-c021
10076438.dccn-l029.dcc  roboos      matlab   test_bug2473       7425   --       1    2gb  00:10:00 C       --    dccn-c021
10076439.dccn-l029.dcc  roboos      matlab   test_bug2511       7459   --       1    8gb  00:20:00 C       --    dccn-c021
10076440.dccn-l029.dcc  roboos      matlab   test_bug2513       7493   --       1    3gb  00:40:00 C       --    dccn-c021
10076441.dccn-l029.dcc  roboos      matlab   test_bug2463       7542   --       1    1gb  00:10:00 C       --    dccn-c021
10076442.dccn-l029.dcc  roboos      matlab   test_bug2185       7735   --       1    6gb  00:20:00 C       --    dccn-c021
10076443.dccn-l029.dcc  roboos      matlab   test_bug2518a      7849   --       1    3gb  00:30:00 C       --    dccn-c021
10076444.dccn-l029.dcc  roboos      matlab   test_bug2508       7900   --       1    1gb  00:10:00 C       --    dccn-c021
10076445.dccn-l029.dcc  roboos      matlab   test_bug2524       7985   --       1    1gb  00:10:00 C       --    dccn-c021
10076446.dccn-l029.dcc  roboos      matlab   test_bug1881       8144   --       1    1gb  00:10:00 C       --    dccn-c021
10076447.dccn-l029.dcc  roboos      matlab   test_ft_sourcegr   8181   --       1    1gb  00:10:00 C       --    dccn-c021
10076448.dccn-l029.dcc  roboos      matlab   test_ft_datatype   8229   --       1    4gb  24:00:00 C       --    dccn-c021
10076449.dccn-l029.dcc  roboos      matlab   test_bug2528       8372   --       1    1gb  00:10:00 C       --    dccn-c021
10076450.dccn-l029.dcc  roboos      matlab   test_tutorial_sp   8515   --       1    3gb  00:10:00 C       --    dccn-c021
10076451.dccn-l029.dcc  roboos      matlab   test_tutorial_sp   8559   --       1    3gb  00:10:00 C       --    dccn-c021
10076452.dccn-l029.dcc  roboos      matlab   test_ft_selectda   8599   --       1    1gb  16:00:00 C       --    dccn-c021
10076453.dccn-l029.dcc  roboos      matlab   test_bug1232       8741   --       1    1gb  00:10:00 C       --    dccn-c021
10076454.dccn-l029.dcc  roboos      matlab   test_bug2197       8896   --       1    1gb  00:10:00 C       --    dccn-c021
10076455.dccn-l029.dcc  roboos      matlab   test_bug1514       8957   --       1    1gb  00:10:00 C       --    dccn-c021
10076456.dccn-l029.dcc  roboos      matlab   test_bug2509      25303   --       1    1gb  00:10:00 C       --    dccn-c006
10076457.dccn-l029.dcc  roboos      matlab   test_bug2539      25328   --       1    1gb  00:10:00 C       --    dccn-c006
10076458.dccn-l029.dcc  roboos      matlab   test_bug2544      25379   --       1    2gb  00:10:00 C       --    dccn-c006
10076459.dccn-l029.dcc  roboos      matlab   test_bug2556      25450   --       1    2gb  00:10:00 C       --    dccn-c006
10076460.dccn-l029.dcc  roboos      matlab   test_bug2558      25531   --       1    1gb  00:10:00 C       --    dccn-c006
10076461.dccn-l029.dcc  roboos      matlab   test_bug2559      25597   --       1    2gb  00:10:00 C       --    dccn-c006
10076462.dccn-l029.dcc  roboos      matlab   test_bug2563      25666   --       1    1gb  00:10:00 C       --    dccn-c006
10076463.dccn-l029.dcc  roboos      matlab   test_bug2570      25744   --       1    1gb  00:10:00 C       --    dccn-c006
10076464.dccn-l029.dcc  roboos      matlab   test_tutorial_sp  25810   --       1    1gb  00:10:00 C       --    dccn-c006
10076465.dccn-l029.dcc  roboos      matlab   test_bug2553      25881   --       1    2gb  00:10:00 C       --    dccn-c006
10076466.dccn-l029.dcc  roboos      matlab   test_bug2569      25957   --       1    6gb  00:10:00 C       --    dccn-c006
10076467.dccn-l029.dcc  roboos      matlab   test_tutorial_ev  26029   --       1    2gb  00:10:00 C       --    dccn-c006
10076468.dccn-l029.dcc  roboos      matlab   test_tutorial_be  26092   --       1    8gb  02:30:00 C       --    dccn-c006
10076469.dccn-l029.dcc  roboos      matlab   test_tutorial_ti  26165   --       1    2gb  00:10:00 C       --    dccn-c006
10076470.dccn-l029.dcc  roboos      matlab   test_tutorial_sp  26237   --       1    3gb  00:10:00 C       --    dccn-c006
10076471.dccn-l029.dcc  roboos      matlab   test_tutorial_be  26305   --       1    3gb  00:10:00 C       --    dccn-c006
10076472.dccn-l029.dcc  roboos      matlab   test_bug2585      26378   --       1    1gb  00:10:00 C       --    dccn-c006
10076473.dccn-l029.dcc  roboos      matlab   test_bug2589      26451   --       1    1gb  00:10:00 C       --    dccn-c006
10076474.dccn-l029.dcc  roboos      matlab   test_bug2590      26521   --       1    2gb  00:10:00 C       --    dccn-c006
10076475.dccn-l029.dcc  roboos      matlab   test_eeglab_ft_i  26590   --       1    1gb  00:10:00 C       --    dccn-c006
10076476.dccn-l029.dcc  roboos      matlab   test_bug2606      26663   --       1    2gb  00:10:00 C       --    dccn-c006
10076477.dccn-l029.dcc  roboos      matlab   test_bug2613      26739   --       1    3gb  00:10:00 C       --    dccn-c006
10076478.dccn-l029.dcc  roboos      matlab   test_bug2476       8379   --       1    1gb  00:10:00 C       --    dccn-c020
10076479.dccn-l029.dcc  roboos      matlab   test_bug2593      26805   --       1    2gb  00:10:00 C       --    dccn-c006
10076480.dccn-l029.dcc  roboos      matlab   test_corrupt_mat  26876   --       1    8gb  10:00:00 C       --    dccn-c006
10076481.dccn-l029.dcc  roboos      matlab   test_bug2597      26943   --       1    2gb  00:10:00 C       --    dccn-c006
10076482.dccn-l029.dcc  roboos      matlab   test_firwsfilter  27023   --       1    2gb  00:10:00 C       --    dccn-c006
10076483.dccn-l029.dcc  roboos      matlab   test_ft_crossfre  27086   --       1    2gb  00:15:00 C       --    dccn-c006
10076484.dccn-l029.dcc  roboos      matlab   test_tutorial_fe  27157   --       1    4gb  01:00:00 C       --    dccn-c006
10076485.dccn-l029.dcc  roboos      matlab   test_bug2640      27227   --       1    1gb  00:10:00 C       --    dccn-c006
10076486.dccn-l029.dcc  roboos      matlab   test_ft_globalme  27308   --       1    2gb  00:10:00 C       --    dccn-c006
10076487.dccn-l029.dcc  roboos      matlab   test_bug2639      27370   --       1    2gb  00:10:00 C       --    dccn-c006
10076488.dccn-l029.dcc  roboos      matlab   test_bug2649      27441   --       1    2gb  00:10:00 C       --    dccn-c006
10076489.dccn-l029.dcc  roboos      matlab   test_config       27519   --       1    2gb  00:10:00 C       --    dccn-c006
10076490.dccn-l029.dcc  roboos      matlab   test_bug2372      27591   --       1    2gb  00:10:00 C       --    dccn-c006
10076491.dccn-l029.dcc  roboos      matlab   test_bug2664      27658   --       1    2gb  00:10:00 C       --    dccn-c006
10076492.dccn-l029.dcc  roboos      matlab   test_bug2680      27730   --       1    1gb  00:10:00 C       --    dccn-c006
10076493.dccn-l029.dcc  roboos      matlab   test_bug2647      27804   --       1    1gb  00:10:00 C       --    dccn-c006
10076494.dccn-l029.dcc  roboos      matlab   test_bug2620      27868   --       1    1gb  00:10:00 C       --    dccn-c006
10076495.dccn-l029.dcc  roboos      matlab   test_subfield     27939   --       1    2gb  00:10:00 C       --    dccn-c006
10076496.dccn-l029.dcc  roboos      matlab   test_example_com  28017   --       1    1gb  00:10:00 C       --    dccn-c006
10076497.dccn-l029.dcc  roboos      matlab   test_bug2685      50672   --       1    4gb  00:10:00 C       --    dccn-c007
10076498.dccn-l029.dcc  roboos      matlab   test_bug2415      50697   --       1    3gb  00:15:00 C       --    dccn-c007
10076499.dccn-l029.dcc  roboos      matlab   test_bug2364      50751   --       1    1gb  00:10:00 C       --    dccn-c007
10076500.dccn-l029.dcc  roboos      matlab   test_ft_analysis  50829   --       1    2gb  02:53:11 C       --    dccn-c007
10076501.dccn-l029.dcc  roboos      matlab   test_tutorial_na  50893   --       1    4gb  00:20:00 C       --    dccn-c007
10076502.dccn-l029.dcc  roboos      matlab   test_tutorial_na  50964   --       1    8gb  00:20:00 C       --    dccn-c007
10076503.dccn-l029.dcc  roboos      matlab   test_tutorial_na  51042   --       1    4gb  00:20:00 C       --    dccn-c007
10076504.dccn-l029.dcc  roboos      matlab   test_tutorial_na  51106   --       1    4gb  00:20:00 C       --    dccn-c007
10076505.dccn-l029.dcc  roboos      matlab   test_tutorial_na  51181   --       1   10gb  00:20:00 C       --    dccn-c007
10076506.dccn-l029.dcc  roboos      matlab   test_bug2734      51247   --       1    1gb  00:10:00 C       --    dccn-c007
10076507.dccn-l029.dcc  roboos      matlab   test_bug2741      51338   --       1    2gb  00:10:00 C       --    dccn-c007
10076508.dccn-l029.dcc  roboos      matlab   test_bug2746      51395   --       1    2gb  00:10:00 C       --    dccn-c007
10076509.dccn-l029.dcc  roboos      matlab   test_bug2754      51460   --       1    1gb  00:10:00 C       --    dccn-c007
10076510.dccn-l029.dcc  roboos      matlab   test_bug2727      51528   --       1    1gb  00:10:00 C       --    dccn-c007
10076511.dccn-l029.dcc  roboos      matlab   test_bug2743      51600   --       1    1gb  00:10:00 C       --    dccn-c007
10076512.dccn-l029.dcc  roboos      matlab   test_bug2761      51700   --       1    1gb  00:10:00 C       --    dccn-c007
10076513.dccn-l029.dcc  roboos      matlab   test_bug2767      51759   --       1    1gb  00:10:00 C       --    dccn-c007
10076514.dccn-l029.dcc  roboos      matlab   test_bug2769      51824   --       1    1gb  00:10:00 C       --    dccn-c007
10076515.dccn-l029.dcc  roboos      matlab   test_bug2770      51895   --       1    2gb  00:10:00 C       --    dccn-c007
10076516.dccn-l029.dcc  roboos      matlab   test_bug2773      51961   --       1    2gb  00:20:00 C       --    dccn-c007
10076517.dccn-l029.dcc  roboos      matlab   test_printstruct  52037   --       1    4gb  00:20:00 C       --    dccn-c007
10076518.dccn-l029.dcc  roboos      matlab   test_bug2776      52105   --       1    1gb  00:10:00 C       --    dccn-c007
10076519.dccn-l029.dcc  roboos      matlab   test_bug2785      52175   --       1    1gb  00:10:00 C       --    dccn-c007
10076520.dccn-l029.dcc  roboos      matlab   test_bug2782      52250   --       1    1gb  00:10:00 C       --    dccn-c007
10076521.dccn-l029.dcc  roboos      matlab   test_bug2789      52313   --       1    2gb  00:10:00 C       --    dccn-c007
10076522.dccn-l029.dcc  roboos      matlab   test_tutorial_me  52381   --       1    4gb  00:30:00 C       --    dccn-c007
10076523.dccn-l029.dcc  roboos      matlab   test_bug2800      20515   --       1    1gb  00:10:00 C       --    dccn-c025
10076524.dccn-l029.dcc  roboos      matlab   test_bug2783      20540   --       1    2gb  00:10:00 C       --    dccn-c025
10076525.dccn-l029.dcc  roboos      matlab   test_bug2816      20592   --       1    1gb  00:10:00 C       --    dccn-c025
10076526.dccn-l029.dcc  roboos      matlab   test_ft_headmode  20665   --       1   12gb  03:00:00 C       --    dccn-c025
10076527.dccn-l029.dcc  roboos      matlab   test_bug2830      20734   --       1    3gb  00:20:00 C       --    dccn-c025
10076528.dccn-l029.dcc  roboos      matlab   test_bug2790      20805   --       1    1gb  00:10:00 C       --    dccn-c025
10076529.dccn-l029.dcc  roboos      matlab   test_bug2365      20878   --       1    1gb  00:10:00 C       --    dccn-c025
10076530.dccn-l029.dcc  roboos      matlab   test_bug2820      20949   --       1    2gb  00:10:00 C       --    dccn-c025
10076531.dccn-l029.dcc  roboos      matlab   test_bug2850      21020   --       1    2gb  00:10:00 C       --    dccn-c025
10076532.dccn-l029.dcc  roboos      matlab   test_bug2784      21089   --       1    1gb  00:10:00 C       --    dccn-c025
10076533.dccn-l029.dcc  roboos      matlab   test_bug2822      21150   --       1   16gb  16:00:00 C       --    dccn-c025
10076534.dccn-l029.dcc  roboos      matlab   test_bug2874      21248   --       1    1gb  00:11:40 C       --    dccn-c025
10076535.dccn-l029.dcc  roboos      matlab   test_bug2928      21307   --       1    4gb  00:20:00 C       --    dccn-c025
10076536.dccn-l029.dcc  roboos      matlab   test_bug2879      21375   --       1   16gb  16:00:00 C       --    dccn-c025
10076537.dccn-l029.dcc  roboos      matlab   test_bug2887      21444   --       1    1gb  00:10:00 C       --    dccn-c025
10076538.dccn-l029.dcc  roboos      matlab   test_bug2888      21515   --       1    1gb  00:10:00 C       --    dccn-c025
10076539.dccn-l029.dcc  roboos      matlab   test_bug2893      21601   --       1    2gb  00:10:00 C       --    dccn-c025
10076540.dccn-l029.dcc  roboos      matlab   test_dependencie  21662   --       1    1gb  00:20:00 C       --    dccn-c025
10076541.dccn-l029.dcc  roboos      matlab   test_bug2909      16161   --       1    3gb  00:10:00 C       --    dccn-c026
10076542.dccn-l029.dcc  roboos      matlab   test_ft_clusterp  16184   --       1    3gb  00:20:00 C       --    dccn-c026
10076543.dccn-l029.dcc  roboos      matlab   test_ft_connecti  16239   --       1    3gb  00:10:00 C       --    dccn-c026
10076544.dccn-l029.dcc  roboos      matlab   test_bug2954      16357   --       1    1gb  00:10:00 C       --    dccn-c026
10076545.dccn-l029.dcc  roboos      matlab   test_ft_channelc  16399   --       1    2gb  00:10:00 C       --    dccn-c026
10076549.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_   9624   --       1    2gb  04:03:00 R  00:52:35   dccn-c021
10076550.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_   9642   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076551.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_   9681   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
